osm_id,lat,lon,name,operator,access,capacity,fast,lga_code,vic_postcode,state
node/9217134714,-38.2344038,145.05112,Tesla Supercharger,Tesla,yes,6,TRUE,25340,3931,VIC
node/10770078050,-38.371497,144.8276459,bp pulse,bp pulse,"",2,TRUE,25340,3941,VIC
node/8645337003,-36.9986334,144.2609028,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,25430,3453,VIC
node/9058291617,-37.0667926,144.217816,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,25430,3450,VIC
node/12975706528,-37.0678713,144.2219235,Exploren,Exploren,"",3,FALSE,25430,3450,VIC
node/13135963162,-38.3881037,142.2328201,"","","",,FALSE,25490,3284,VIC
node/11363483511,-38.3837032,142.2386167,Evie Networks,Evie Networks,"",2,FALSE,25490,3284,VIC
node/12204828994,-37.5301348,145.3407412,"","","",,FALSE,25620,3763,VIC
node/12204831925,-37.5314941,145.3395526,"","","",,FALSE,25620,3763,VIC
node/13208299158,-37.1007144,145.6168073,"","","",,FALSE,25620,3719,VIC
way/1437082622,-37.1008052,145.6169088,"","","",,FALSE,25620,3719,VIC
node/11049292149,-37.1919518,145.7111581,Evie Networks,Evie Networks,permissive,2,TRUE,25620,3714,VIC
node/8597596498,-37.2100102,145.4261508,Tesla Supercharger,Tesla,yes,4,TRUE,25620,3717,VIC
way/1429895170,-37.7147784,145.1505148,Evie Networks,Evie Networks,yes,4,TRUE,25710,3095,VIC
node/10100811799,-37.6802607,145.1233653,bp pulse,bp pulse,"",,TRUE,25710,3089,VIC
node/10938919622,-37.7039707,145.1603959,bp pulse,bp pulse,"",,FALSE,25710,3095,VIC
node/11367720683,-37.0568641,142.7810413,Evie Networks,Evie Networks,"",2,TRUE,25810,3380,VIC
node/11957170644,-36.6152189,143.2584564,Evie Networks,Evie Networks,"",,TRUE,25810,3478,VIC
node/12041064795,-37.1293905,142.5238179,NRMA Parks and Resorts,NRMA Parks and Resorts,yes,2,FALSE,25810,3381,VIC
node/11395749542,-37.0546149,142.7814416,Tesla Supercharger,Tesla,yes,12,TRUE,25810,3380,VIC
node/6775895585,-37.8319526,144.9607646,"","","",,FALSE,25900,3205,VIC
node/12508316374,-37.8308679,144.9299454,Chargefox,Chargefox,"",,TRUE,25900,3207,VIC
node/14072125996,-37.8348956,144.9621073,Evie Networks,Evie Networks,"",4,TRUE,25900,3205,VIC
node/11219920873,-37.8683054,144.9807906,Tesla Supercharger,Tesla,yes,,TRUE,25900,3182,VIC
node/12076430482,-37.831803,144.9610974,Tesla Supercharger,Tesla,yes,,FALSE,25900,3205,VIC
node/10977915310,-37.428802,143.3830103,Evie Networks,Evie Networks,"",4,TRUE,25990,3373,VIC
node/11228098627,-37.0899146,143.4745278,Evie Networks,Evie Networks,"",,TRUE,25990,3467,VIC
node/10923455696,-37.1827429,143.3995223,Exploren,Exploren,"",,TRUE,25990,3468,VIC
node/11049294289,-38.2679563,144.6590581,Evie Networks,Evie Networks,"",4,TRUE,26080,3225,VIC
node/11217247140,-38.4758989,145.9448225,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,26170,3953,VIC
node/11217250326,-38.5773347,146.0128144,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,26170,3956,VIC
node/11217255913,-38.4327834,145.8256,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,26170,3950,VIC
node/11376091854,-38.6942826,146.082548,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,26170,3959,VIC
node/11376098457,-38.6532191,146.2008759,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,26170,3960,VIC
node/11504837499,-38.8112214,146.2049592,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,26170,3960,VIC
node/11504841063,-38.4004937,146.1548714,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,26170,3871,VIC
node/11395449317,-38.4779021,145.9436282,Evie Networks,Evie Networks,"",,TRUE,26170,3953,VIC
node/11413716984,-38.4345088,145.8255061,Evie Networks,Evie Networks,"",2,TRUE,26170,3950,VIC
node/10923549956,-37.7404408,142.0245584,Evie Networks,Evie Networks,"",2,TRUE,26260,3300,VIC
node/10925614342,-37.6495903,142.342789,Evie Networks,Evie Networks,"",2,TRUE,26260,3294,VIC
node/11055831302,-37.8555678,145.0296259,Chargefox,Chargefox,"",,TRUE,26350,3144,VIC
node/12012093903,-37.8761058,145.0436862,Chargefox,Chargefox,"",12,TRUE,26350,3145,VIC
node/12330039656,-37.8819256,145.0802156,Chargefox,Chargefox,"",,FALSE,26350,3145,VIC
node/11918771587,-37.8842255,145.082897,Engie,Chargefox,"",,TRUE,26350,3145,VIC
node/11918796109,-37.8877585,145.085418,Engie,Chargefox,"",4,TRUE,26350,3145,VIC
node/10184521127,-37.8631061,145.0268501,Evie Networks,Evie Networks,"",,TRUE,26350,3143,VIC
node/11963644089,-37.8561354,144.9931675,Evie Networks,Evie Networks,"",,TRUE,26350,3181,VIC
node/13120595472,-37.8745593,145.0397694,Jolt,Jolt,"",1,TRUE,26350,3145,VIC
node/4332286415,-37.8872284,145.0824905,Tesla Destination Charger,Tesla,"",4,TRUE,26350,3145,VIC
node/4356704673,-37.8321721,144.9957089,Tesla Supercharger,Tesla,"",4,TRUE,26350,3121,VIC
node/11433579681,-37.8452917,145.0419354,Tesla Supercharger,Tesla,"",12,TRUE,26350,3123,VIC
node/11433584698,-37.8391816,144.99606,Tesla Supercharger,Tesla,"",,FALSE,26350,3141,VIC
node/7612243561,-36.907512,145.2399179,Evie Networks,Evie Networks,"",4,TRUE,26430,3664,VIC
node/10925645681,-36.784243,145.154243,Evie Networks,Evie Networks,"",2,TRUE,26430,3608,VIC
node/6012351152,-36.743036,145.5909893,RACV,Chargefox,"",4,TRUE,26430,3666,VIC
node/4027662399,-36.7527958,145.5734088,Tesla Supercharger,Tesla,yes,6,TRUE,26430,3666,VIC
node/12027247963,-38.245915,143.9831636,AmpCharge,AmpCharge,"",,FALSE,26490,3241,VIC
node/6585408270,-38.3401694,144.3113609,Chargefox,Chargefox,"",,TRUE,26490,3228,VIC
node/7987569797,-38.5366421,143.9742629,Chargefox,Chargefox,yes,2,TRUE,26490,3232,VIC
node/14005851360,-38.2403669,143.9911388,Chargefox,Chargefox,"",2,FALSE,26490,3241,VIC
node/11350711593,-38.3312269,144.3249846,Evie Networks,Evie Networks,"",,TRUE,26490,3228,VIC
node/13437473359,-38.323487,144.3177346,Origin 360,Origin 360,"",12,TRUE,26490,3228,VIC
node/9092859485,-34.5848436,142.7746538,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,26610,3549,VIC
node/9092865942,-35.3409423,143.5617026,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,26610,3585,VIC
node/11367761844,-36.1956744,147.9063048,Corryong Fast Charger,Evie Networks,yes,,TRUE,26670,3707,VIC
node/13168591366,-36.4437585,146.3826417,"","","",,TRUE,26700,3678,VIC
node/10744341618,-36.354976,146.3224917,Chademo;CCS,Evie Networks,yes,2,TRUE,26700,3677,VIC
node/11280883851,-36.3530438,146.3265843,Tesla Supercharger,Tesla,yes,4,TRUE,26700,3677,VIC
node/10744208052,-36.4400211,146.2497942,bp pulse,bp pulse,"",4,TRUE,26700,3678,VIC
node/10778712392,-36.4384716,146.2481059,bp pulse,bp pulse,"",4,TRUE,26700,3678,VIC
node/11334781754,-38.3890481,142.4848481,Chargefox,Chargefox,"",2,TRUE,26730,3280,VIC
node/9291799180,-38.381323,142.5192858,Tesla Supercharger,Tesla,yes,8,TRUE,26730,3280,VIC
node/12771464241,-37.98032,146.786884,Chargefox,Chargefox,"",2,TRUE,26810,3858,VIC
node/12984611567,-37.9649413,147.0796646,Chargefox,Chargefox,"",2,TRUE,26810,3862,VIC
node/13229732681,-38.101844,147.0656153,Chargefox Charging Station,Chargefox,yes,,FALSE,26810,3850,VIC
node/8573118340,-38.1121039,147.063117,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,26810,3850,VIC
node/9880056998,-38.5644471,146.6747212,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,26810,3971,VIC
node/13227235907,-38.1122246,147.0633645,Evie Charging Station,Evie Networks,yes,,FALSE,26810,3850,VIC
node/10925657911,-37.9673797,146.9750191,Evie Networks,Evie Networks,yes,1,TRUE,26810,3860,VIC
node/13208610146,-38.1097244,147.0676735,Tesla Destination Charger,Tesla,yes,2,FALSE,26810,3850,VIC
node/14161497954,-38.1104395,147.0678,Tesla Destination Charger,Tesla,"",,FALSE,26810,3850,VIC
node/10182377477,-37.0366955,141.2965659,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,26890,3318,VIC
node/10184551929,-36.3777087,141.2383789,Evie Networks,Evie Networks,"",,TRUE,26890,3419,VIC
node/13377204329,-36.3772627,141.2369203,Tesla Supercharger,Tesla,yes,10,TRUE,26890,3419,VIC
node/13095440712,-37.8238761,145.1668002,"","","",,FALSE,26980,3131,VIC
node/11455171314,-37.8193923,145.120603,Engie,Exploren,"",4,TRUE,26980,3128,VIC
node/14029832296,-37.8350622,145.1642663,Evie Networks,Evie Networks,"",4,TRUE,26980,3131,VIC
node/12911706578,-37.8361191,145.1329109,Exploren,Exploren,"",2,TRUE,26980,3128,VIC
node/10271676341,-37.8377449,145.1347209,Tesla Supercharger,Tesla,yes,12,TRUE,26980,3128,VIC
node/11957148095,-37.6600467,145.0729626,AmpCharge,AmpCharge,"",,TRUE,27070,3082,VIC
node/8195721669,-37.6784969,145.0730497,Evie Networks,Evie Networks,"",,FALSE,27070,3083,VIC
node/10956385611,-37.5105817,145.1183979,Evie Networks,Evie Networks,yes,1,TRUE,27070,3757,VIC
node/12854389700,-37.6736757,145.0157743,Evie Networks,Evie Networks,"",4,TRUE,27070,3075,VIC
node/13099797887,-37.6812092,145.0701823,Exploren,Exploren,"",3,TRUE,27070,3083,VIC
node/12335937418,-37.6480825,144.9941732,bp pulse,bp pulse,"",,FALSE,27070,3076,VIC
node/6217636780,-36.0739678,146.7267687,Chargefox,Chargefox,yes,8,TRUE,27170,3691,VIC
node/11365333103,-36.1216586,146.8865974,Evie Networks,Evie Networks,"",,TRUE,27170,3690,VIC
node/4027663540,-36.1237775,146.8900517,Tesla Supercharger,Tesla,yes,6,TRUE,27170,3690,VIC
node/10744604228,-37.8252377,144.6830044,"","","",,TRUE,27260,3029,VIC
node/12212965861,-37.8997618,144.6650595,AmpCharge,AmpCharge,"",2,TRUE,27260,3030,VIC
node/13321564109,-37.8959075,144.5998963,AmpCharge,AmpCharge,"",6,TRUE,27260,3024,VIC
node/13966435678,-37.8831696,144.7369991,AmpCharge,AmpCharge,"",8,TRUE,27260,3030,VIC
node/11140229945,-37.8965087,144.6711485,Chargefox,Chargefox,yes,4,TRUE,27260,3030,VIC
node/11976844222,-37.8291883,144.7229835,Chargefox,Chargefox,"",,TRUE,27260,3029,VIC
node/12035129545,-37.9098986,144.6138686,Chargefox,Chargefox,"",,TRUE,27260,3030,VIC
node/12757254073,-37.8189304,144.7204136,Chargefox,Chargefox,"",4,TRUE,27260,3029,VIC
node/13082819615,-37.8961697,144.7474312,Chargefox,Chargefox,"",2,FALSE,27260,3030,VIC
node/11840528797,-37.8343178,144.6988225,EVLink,EVlink,"",2,FALSE,27260,3029,VIC
node/13594177652,-37.7889309,144.9934729,"","","",2,TRUE,27350,3068,VIC
node/12324871668,-37.8123725,145.0114051,Chargefox,Chargefox,customers,4,FALSE,27350,3121,VIC
node/12507943794,-37.827493,144.9909014,Chargefox,Chargefox,"",,TRUE,27350,3121,VIC
node/14017533661,-37.7977051,144.9977299,EVX Polecharger,RACV;City of Yarra,yes,2,FALSE,27350,3067,VIC
way/1258973419,-37.8036343,144.9937155,EVlink,EVlink,unknown,,FALSE,27350,3067,VIC
node/10744578942,-37.8126532,145.0102415,Engie Victoria Gardens,"","",4,TRUE,27350,3121,VIC
node/9426555291,-37.8043969,144.9933258,Evie Networks,Evie Networks,"",,FALSE,27350,3067,VIC
node/12154622373,-37.7834301,144.9833874,Evie Networks,Evie Networks,"",,TRUE,27350,3068,VIC
node/12507942094,-37.8253425,144.998531,Evie Networks,Evie Networks,"",,TRUE,27350,3121,VIC
node/13251230835,-37.7833956,144.9833928,Evie Networks,Evie Networks,"",,FALSE,27350,3068,VIC
node/13900142319,-37.7835386,145.0266721,Evie Networks,Evie Networks,"",2,TRUE,27350,3078,VIC
node/10744581205,-37.8128161,145.0104534,IKEA,IKEA,"",4,FALSE,27350,3121,VIC
node/12926719590,-37.8091781,144.9957217,Tesla Supercharger,Tesla,yes,8,TRUE,27350,3067,VIC
node/4776130324,-37.6507196,145.5029836,"","","",,FALSE,27450,3777,VIC
node/11049290237,-37.656863,145.3737771,Chargefox,Chargefox,"",2,TRUE,27450,3775,VIC
node/11413950126,-37.9101188,145.3542395,Chargefox,Chargefox,"",6,FALSE,27450,3160,VIC
node/11049270181,-37.6538335,145.5140998,Evie Networks,Evie Networks,"",2,TRUE,27450,3777,VIC
node/11050379972,-37.9082794,145.3534525,Evie Networks,Evie Networks,"",,TRUE,27450,3160,VIC
node/11413941452,-37.7808512,145.6132606,Evie Networks,Evie Networks,"",,TRUE,27450,3797,VIC
node/12212905787,-37.7611088,145.312117,Evie Networks,Evie Networks,"",,TRUE,27450,3116,VIC
node/11021093600,-36.2506357,142.394036,Evie Networks,Evie Networks,"",2,TRUE,27630,3393,VIC
node/11957604247,-35.7270422,142.3641076,Evie Networks,Evie Networks,"",,TRUE,27630,3396,VIC
node/11792059229,-35.0279576,117.8806315,Tesla Supercharger,Tesla,"",6,FALSE,50080,,WA
node/11792059230,-35.028186,117.8807495,WA EV Network - Albany,Chargefox,"",4,FALSE,50080,,WA
node/13142443934,-22.542662,115.5011914,Chargefox,Chargefox,"",3,TRUE,50250,,WA
node/14154030409,-33.9536226,115.0710562,Chargefox,Chargefox,"",,FALSE,50280,,WA
node/14154030410,-33.9536203,115.0708483,Chargefox,Chargefox,"",,FALSE,50280,,WA
node/13968243859,-34.3150664,115.158794,Chargefox Augusta,Chargefox,"",,TRUE,50280,,WA
node/9533110008,-33.9511802,115.076035,Tesla Supercharger,Tesla,yes,3,TRUE,50280,,WA
way/1420655078,-31.923577,115.9202698,"","","",,FALSE,50420,,WA
node/9000002017,-32.8021172,116.4755665,"","","",,FALSE,50630,,WA
node/12642196128,-32.3674364,117.0095632,WA EV Network - Brookton,Chargefox,yes,3,TRUE,50910,,WA
node/11119093383,-17.9535876,122.2412521,Chargefox,Chargefox,"",,FALSE,50980,,WA
node/13142395923,-17.9702425,122.2355766,Chargefox,Chargefox,"",3,TRUE,50980,,WA
node/13142404696,-18.7211911,121.8788285,Chargefox,Chargefox,"",3,TRUE,50980,,WA
node/13142406300,-19.7696918,121.092469,Chargefox,Chargefox,"",3,TRUE,50980,,WA
way/1422433413,-17.9518681,122.2436589,Horizon Power,Horizon Power,"",1,FALSE,50980,,WA
node/10301768369,-31.8778574,118.1491738,"","","",,FALSE,51120,,WA
node/13688544703,-33.6499908,115.3418215,Tesla Supercharger Busselton,Tesla,yes,6,TRUE,51260,,WA
node/12836488814,-31.9404757,115.8375667,"","","",1,FALSE,51310,,WA
node/12896018175,-32.0766161,115.8966817,"","","",,FALSE,51330,,WA
node/12896030107,-32.0766339,115.8967043,"","","",2,FALSE,51330,,WA
node/12896033963,-32.0765929,115.8966521,"","","",,FALSE,51330,,WA
node/12896071180,-32.0765262,115.8965671,"","","",2,FALSE,51330,,WA
node/12896071181,-32.0765065,115.896542,"","","",2,FALSE,51330,,WA
node/12718341938,-32.0386831,115.9076468,Evie,Evie Networks,customers,2,FALSE,51330,,WA
node/12718341939,-32.0386772,115.9077819,Evie,Evie Networks,customers,2,FALSE,51330,,WA
node/10925453549,-32.0396948,115.904494,Tesla Destination Charger,Tesla,customers,2,FALSE,51330,,WA
node/13146418391,-24.8838462,113.6559795,Chargefox,Chargefox,"",2,TRUE,51540,,WA
node/14173132315,-32.0910791,115.8700226,"","",customers,2,FALSE,51820,,WA
node/14173132316,-32.0910688,115.8699451,"","",customers,2,FALSE,51820,,WA
node/13688552801,-32.103058,115.7626496,Tesla Supercharger,Tesla,yes,,FALSE,51820,,WA
node/9097290660,-33.3588321,116.1528353,Chargefox,Chargefox,"",,FALSE,51890,,WA
node/13142364676,-30.9543717,121.161144,Chargefox,Chargefox,"",3,TRUE,51960,,WA
node/13784090560,-27.4274185,117.8935099,Chargefox,Chargefox,"",2,TRUE,52380,,WA
node/13784117494,-30.276325,116.6620249,Chargefox,Chargefox,"",2,TRUE,52520,,WA
node/13146418392,-30.3029857,115.0416448,Chargefox,Chargefox,"",2,TRUE,52590,,WA
node/9273513113,-33.3196098,115.717695,Tesla Supercharger,"Tesla, Inc.",yes,6,TRUE,52660,,WA
node/14161909890,-34.9584916,117.3544187,"","","",,FALSE,52730,,WA
node/11445377809,-34.9603265,117.3567421,Ocular,Ocular,"",2,FALSE,52730,,WA
node/13146438247,-18.1968686,125.5676365,Chargefox,Chargefox,"",3,TRUE,52800,,WA
node/13146438900,-17.3052772,123.6307139,Chargefox,Chargefox,"",3,TRUE,52800,,WA
node/6485877929,-33.5747389,115.8244911,RAC,RAC,"",3,FALSE,52870,,WA
node/9426539670,-32.2708858,125.4880558,"","","",2,TRUE,53080,,WA
node/11413873598,-32.195829,121.7806754,Chargefox,Chargefox,"",,TRUE,53080,,WA
node/13142336268,-32.3538662,123.6194716,Chargefox,Chargefox,"",3,TRUE,53080,,WA
node/13142368215,-31.8174029,128.2260977,Chargefox,Chargefox,"",3,TRUE,53080,,WA
