postcode,vehicles,bev,hybrid,recent_vehicles,recent_bev,quarter
3850,14018,35,209,1162,21,2023Q3
3850,14112,46,208,1399,31,2023Q4
3850,14110,53,215,890,32,2024Q1
3850,14227,59,220,1148,38,2024Q2
3850,14181,67,213,1312,46,2024Q3
3850,14191,71,225,1452,50,2024Q4
3850,14333,75,229,847,24,2025Q1
3850,14337,83,228,1032,30,2025Q2
3850,14339,92,224,1242,38,2025Q3
3850,14389,106,226,1431,53,2025Q4
3850,14415,119,232,779,36,2026Q1
3850,14485,143,243,984,61,2026Q2
3851,7078,10,156,380,7,2023Q2
3851,7202,11,152,469,8,2023Q3
3851,7193,11,149,547,8,2023Q4
3851,7220,10,141,284,4,2024Q1
3851,7280,18,139,360,12,2024Q2
3851,7344,20,138,433,14,2024Q3
3851,7403,23,139,503,17,2024Q4
3851,7446,27,138,260,13,2025Q1
3851,7477,30,136,336,15,2025Q2
3851,7466,32,137,401,17,2025Q3
3851,7563,43,136,469,24,2025Q4
3851,7605,53,141,257,18,2026Q1
3851,7698,64,145,324,27,2026Q2
3854,1664,1,32,85,1,2023Q2
3854,1671,2,32,99,1,2023Q3
3854,1694,2,34,117,1,2023Q4
3854,1700,2,34,76,0,2024Q1
3854,1735,4,34,97,2,2024Q2
3854,1739,4,32,112,2,2024Q3
3854,1772,5,29,135,3,2024Q4
3854,1783,5,32,74,2,2025Q1
3854,1792,5,32,86,2,2025Q2
3854,1828,5,31,106,2,2025Q3
3854,1838,5,30,126,2,2025Q4
3854,1850,7,30,65,0,2026Q1
3854,1878,9,36,87,2,2026Q2
3856,1167,2,28,65,2,2023Q2
3856,1186,2,27,72,2,2023Q3
3856,1169,2,25,93,2,2023Q4
3856,1186,2,25,51,1,2024Q1
3856,1190,1,23,64,0,2024Q2
3856,1198,1,23,79,0,2024Q3
3856,1204,1,22,91,0,2024Q4
3856,1204,1,25,47,0,2025Q1
3856,1208,1,24,58,0,2025Q2
3856,1216,1,22,66,0,2025Q3
3856,1196,1,23,74,0,2025Q4
3856,1190,2,24,42,1,2026Q1
3856,1189,2,28,52,1,2026Q2
3857,471,0,10,23,0,2023Q2
3857,485,0,10,25,0,2023Q3
3857,482,0,12,26,0,2023Q4
3857,486,0,13,17,0,2024Q1
3857,492,1,12,20,1,2024Q2
3857,494,1,14,25,1,2024Q3
3857,507,2,14,27,1,2024Q4
3857,505,2,14,15,0,2025Q1
3857,499,3,12,18,1,2025Q2
3857,501,4,11,20,1,2025Q3
3857,508,4,12,24,1,2025Q4
3857,507,4,11,13,0,2026Q1
3857,513,5,12,18,1,2026Q2
3858,4048,4,91,207,3,2023Q2
3858,4033,5,92,240,4,2023Q3
3858,4078,5,89,278,4,2023Q4
3858,4122,7,88,137,4,2024Q1
3858,4244,8,84,168,5,2024Q2
3858,4301,9,83,199,6,2024Q3
3858,4235,9,74,228,6,2024Q4
3858,4278,11,75,116,2,2025Q1
3858,4301,11,78,145,2,2025Q2
3858,4366,11,78,189,2,2025Q3
3858,4337,11,77,230,4,2025Q4
3858,4232,13,77,135,3,2026Q1
3858,4239,16,81,179,5,2026Q2
3859,1316,0,16,85,0,2023Q2
3859,1315,1,16,97,1,2023Q3
3859,1325,1,16,103,1,2023Q4
3859,1312,1,19,36,1,2024Q1
3859,1320,1,17,46,1,2024Q2
3859,1327,2,16,52,2,2024Q3
3859,1340,2,18,60,2,2024Q4
3859,1331,2,17,37,1,2025Q1
3859,1320,2,17,48,1,2025Q2
3859,1322,2,17,60,1,2025Q3
3859,1333,2,15,66,1,2025Q4
3859,1355,3,15,46,1,2026Q1
3859,1374,3,15,60,1,2026Q2
3860,8363,6,164,477,4,2023Q2
3860,8421,6,163,582,4,2023Q3
3860,8376,8,157,660,6,2023Q4
3860,8325,11,146,380,8,2024Q1
3860,8393,12,146,493,9,2024Q2
3860,8425,15,150,588,12,2024Q3
3860,8421,17,144,692,14,2024Q4
3860,8449,21,146,400,8,2025Q1
3860,8450,24,147,495,9,2025Q2
3860,8497,31,146,623,13,2025Q3
3860,8544,36,142,715,17,2025Q4
3860,8580,40,152,367,15,2026Q1
3860,8597,46,158,445,23,2026Q2
3862,4094,6,71,253,5,2023Q2
3862,4106,7,72,282,6,2023Q3
3862,4138,8,72,322,7,2023Q4
3862,4189,8,77,181,5,2024Q1
3862,4184,8,73,213,5,2024Q2
3862,4233,10,72,249,7,2024Q3
3862,4251,10,73,285,7,2024Q4
3862,4268,10,69,142,5,2025Q1
3862,4307,11,67,184,7,2025Q2
3862,4382,12,68,231,8,2025Q3
3862,4380,15,68,280,11,2025Q4
3862,4415,21,72,168,11,2026Q1
3862,4435,30,81,221,19,2026Q2
3865,828,0,12,48,0,2023Q2
3865,834,0,12,59,0,2023Q3
3865,827,0,9,62,0,2023Q4
3865,841,0,10,35,0,2024Q1
3865,840,0,9,40,0,2024Q2
3865,849,0,8,42,0,2024Q3
3865,846,0,8,56,0,2024Q4
3865,857,0,8,22,0,2025Q1
3865,862,0,6,38,0,2025Q2
3865,868,0,6,43,0,2025Q3
3865,861,0,6,52,0,2025Q4
3865,841,0,5,30,0,2026Q1
3865,838,0,7,35,0,2026Q2
3869,2110,4,48,115,3,2023Q2
3869,2132,5,47,131,4,2023Q3
3869,2149,5,46,155,4,2023Q4
3869,2155,5,45,86,1,2024Q1
3869,2171,6,45,101,2,2024Q2
3869,2179,6,47,122,2,2024Q3
3869,2174,6,45,144,2,2024Q4
3869,2182,7,47,90,2,2025Q1
3869,2207,9,49,125,4,2025Q2
3869,2190,13,49,140,7,2025Q3
3869,2180,15,50,153,9,2025Q4
3869,2169,17,50,74,8,2026Q1
3869,2182,19,52,99,11,2026Q2
3870,1567,2,37,54,2,2023Q2
3870,1580,3,38,72,3,2023Q3
3870,1586,3,35,82,3,2023Q4
3870,1612,3,35,51,2,2024Q1
3870,1629,3,34,61,2,2024Q2
3870,1631,5,35,69,3,2024Q3
3870,1619,5,37,83,4,2024Q4
3870,1629,5,37,46,2,2025Q1
3870,1616,5,37,59,2,2025Q2
3870,1608,6,38,69,2,2025Q3
3870,1624,8,40,72,4,2025Q4
3870,1623,9,39,28,3,2026Q1
3870,1628,13,40,34,6,2026Q2
3871,3236,6,80,128,3,2023Q2
3871,3251,8,77,155,5,2023Q3
3871,3249,8,80,181,5,2023Q4
3871,3249,10,80,108,4,2024Q1
3871,3248,11,75,129,5,2024Q2
3871,3234,12,77,162,6,2024Q3
3871,3230,15,76,188,9,2024Q4
3871,3228,16,74,94,6,2025Q1
3871,3265,17,72,114,6,2025Q2
3871,3273,19,73,149,7,2025Q3
3871,3282,21,77,180,9,2025Q4
3871,3290,26,83,101,8,2026Q1
3871,3318,34,92,132,18,2026Q2
3873,473,1,14,19,0,2023Q2
3873,482,1,13,23,0,2023Q3
3873,480,1,11,28,0,2023Q4
3873,478,1,11,12,0,2024Q1
3873,485,2,12,14,1,2024Q2
3873,484,2,12,16,1,2024Q3
3873,479,2,12,17,1,2024Q4
3873,480,2,12,6,0,2025Q1
3873,481,3,11,10,0,2025Q2
3873,488,3,12,16,0,2025Q3
3873,492,3,11,16,0,2025Q4
3873,490,3,12,11,0,2026Q1
3873,487,3,13,16,0,2026Q2
3874,886,1,21,44,1,2023Q2
3874,889,2,21,52,2,2023Q3
3874,898,2,22,60,2,2023Q4
3874,913,2,20,29,1,2024Q1
3874,913,2,21,36,1,2024Q2
3874,903,2,21,41,1,2024Q3
3874,913,2,22,42,1,2024Q4
3874,923,2,20,16,0,2025Q1
3874,925,4,20,25,2,2025Q2
3874,930,4,21,29,2,2025Q3
3874,930,5,20,36,3,2025Q4
3874,921,5,20,27,2,2026Q1
3874,924,5,20,33,2,2026Q2
3875,21517,42,402,1350,23,2023Q2
3875,21691,51,391,1639,32,2023Q3
3875,21710,63,374,1931,44,2023Q4
3875,21867,75,375,1205,38,2024Q1
3875,22026,87,368,1520,50,2024Q2
3875,22074,91,360,1762,55,2024Q3
3875,22228,107,358,2027,62,2024Q4
3875,22363,116,359,1174,36,2025Q1
3875,22567,121,361,1456,44,2025Q2
3875,22565,127,364,1707,52,2025Q3
3875,22508,132,367,1940,58,2025Q4
3875,22570,143,376,1047,42,2026Q1
3875,22723,172,401,1277,70,2026Q2
3878,1329,2,22,59,0,2023Q2
3878,1357,4,23,75,1,2023Q3
3878,1370,5,24,91,2,2023Q4
3878,1382,5,24,50,0,2024Q1
3878,1381,7,24,65,1,2024Q2
3878,1391,8,20,83,2,2024Q3
3878,1412,9,19,99,3,2024Q4
3878,1426,10,20,64,3,2025Q1
3878,1418,11,18,72,4,2025Q2
3878,1441,12,19,85,5,2025Q3
3878,1416,13,19,99,6,2025Q4
3878,1433,14,21,72,4,2026Q1
3878,1434,16,26,82,6,2026Q2
3880,4343,11,91,247,6,2023Q2
3880,4362,13,85,297,8,2023Q3
3880,4389,15,78,352,10,2023Q4
3880,4424,14,74,196,5,2024Q1
3880,4480,16,76,255,7,2024Q2
3880,4493,18,82,290,9,2024Q3
3880,4495,18,81,333,10,2024Q4
3880,4489,18,84,177,3,2025Q1
3880,4501,19,83,235,4,2025Q2
3880,4501,20,85,289,6,2025Q3
3880,4547,25,92,370,10,2025Q4
3880,4598,28,94,218,9,2026Q1
3880,4643,34,96,280,14,2026Q2
3882,1525,0,28,92,0,2023Q2
3882,1535,0,27,102,0,2023Q3
3882,1536,0,26,120,0,2023Q4
3882,1524,1,24,62,1,2024Q1
3882,1528,2,25,74,2,2024Q2
3882,1546,2,25,88,2,2024Q3
3882,1570,3,24,106,3,2024Q4
3882,1566,4,22,46,0,2025Q1
3882,1589,5,23,65,1,2025Q2
3882,1580,6,24,89,2,2025Q3
3882,1598,6,24,107,2,2025Q4
3882,1602,6,23,66,2,2026Q1
3882,1619,8,24,87,3,2026Q2
3885,2376,3,35,110,3,2023Q2
3885,2414,4,34,135,3,2023Q3
3885,2421,5,33,153,4,2023Q4
3885,2441,4,32,78,3,2024Q1
3885,2455,5,31,98,4,2024Q2
3885,2463,7,33,121,6,2024Q3
3885,2444,11,30,151,10,2024Q4
3885,2446,13,32,80,7,2025Q1
3885,2431,14,31,97,8,2025Q2
3885,2436,15,30,112,8,2025Q3
3885,2446,15,32,126,8,2025Q4
3885,2432,17,28,62,3,2026Q1
3885,2455,20,29,83,6,2026Q2
3886,527,0,6,22,0,2023Q2
3886,525,1,6,28,1,2023Q3
3886,521,1,6,33,1,2023Q4
3886,526,1,5,23,1,2024Q1
3886,533,1,4,30,1,2024Q2
3886,545,1,4,34,1,2024Q3
3886,550,1,4,45,1,2024Q4
3886,556,1,6,22,0,2025Q1
3886,559,1,7,26,0,2025Q2
3886,557,1,7,29,0,2025Q3
3886,553,1,6,31,0,2025Q4
3886,555,1,6,9,0,2026Q1
3886,568,1,8,12,0,2026Q2
3888,4192,4,86,163,0,2023Q2
3888,4190,5,79,200,1,2023Q3
3888,4182,6,76,241,1,2023Q4
3888,4230,6,77,145,0,2024Q1
3888,4237,7,78,181,1,2024Q2
3888,4224,10,75,219,4,2024Q3
3888,4213,12,74,260,5,2024Q4
3888,4223,12,72,142,3,2025Q1
3888,4240,14,71,172,5,2025Q2
3888,4255,15,68,214,6,2025Q3
3888,4275,14,70,250,6,2025Q4
3888,4295,16,66,133,4,2026Q1
3888,4297,17,66,165,6,2026Q2
3892,1273,2,19,43,1,2023Q2
3892,1274,2,19,53,1,2023Q3
3892,1277,2,20,63,1,2023Q4
3892,1279,2,20,36,0,2024Q1
3892,1272,2,21,40,0,2024Q2
3892,1278,3,21,49,1,2024Q3
3892,1281,2,22,55,1,2024Q4
3892,1290,3,22,25,1,2025Q1
3892,1306,4,23,35,1,2025Q2
3892,1301,4,26,42,1,2025Q3
3892,1306,6,26,49,2,2025Q4
3892,1310,7,28,27,1,2026Q1
3892,1317,7,29,38,1,2026Q2
3896,564,0,12,27,0,2023Q2
3896,574,0,11,39,0,2023Q3
3896,554,0,11,38,0,2023Q4
3896,565,0,11,20,0,2024Q1
3896,568,0,11,23,0,2024Q2
3896,558,0,10,27,0,2024Q3
3896,547,0,10,26,0,2024Q4
3896,537,0,10,11,0,2025Q1
3896,540,0,8,19,0,2025Q2
3896,553,0,7,26,0,2025Q3
3896,554,1,7,31,1,2025Q4
3896,558,1,6,20,1,2026Q1
3896,568,3,6,25,3,2026Q2
3898,996,2,14,58,1,2023Q2
3898,989,2,14,64,1,2023Q3
3898,998,2,14,74,1,2023Q4
3898,1019,2,14,42,1,2024Q1
3898,1046,3,12,55,2,2024Q2
3898,1052,3,11,68,2,2024Q3
3898,1036,5,12,76,3,2024Q4
3898,1032,6,13,41,3,2025Q1
3898,1046,6,13,52,3,2025Q2
3898,1051,5,13,66,2,2025Q3
3898,1059,5,14,77,2,2025Q4
3898,1054,5,14,44,0,2026Q1
3898,1062,7,15,55,2,2026Q2
3902,539,1,12,25,1,2023Q2
3902,548,1,13,30,1,2023Q3
3902,550,1,12,37,1,2023Q4
3902,553,2,12,29,2,2024Q1
3902,547,2,12,34,2,2024Q2
3902,546,2,12,38,2,2024Q3
3902,548,2,11,42,2,2024Q4
3902,546,2,11,18,1,2025Q1
3902,529,2,10,22,1,2025Q2
3902,528,2,10,27,1,2025Q3
3902,542,2,9,32,1,2025Q4
3902,552,2,8,17,0,2026Q1
3902,560,2,8,25,0,2026Q2
3903,1028,0,10,63,0,2023Q2
3903,1028,0,11,74,0,2023Q3
3903,1037,0,11,87,0,2023Q4
3903,1064,0,10,58,0,2024Q1
3903,1052,0,10,71,0,2024Q2
3903,1072,0,10,85,0,2024Q3
3903,1074,0,8,102,0,2024Q4
3903,1074,0,8,57,0,2025Q1
3903,1095,0,10,69,0,2025Q2
3903,1091,0,10,76,0,2025Q3
3903,1101,0,13,85,0,2025Q4
3903,1093,0,17,33,0,2026Q1
3903,1097,0,16,46,0,2026Q2
3904,2041,4,49,103,3,2023Q2
3904,2055,6,49,116,5,2023Q3
3904,2047,6,48,139,5,2023Q4
3904,2048,7,46,97,4,2024Q1
3904,2058,11,47,128,7,2024Q2
3904,2079,11,46,147,7,2024Q3
3904,2088,13,45,159,8,2024Q4
3904,2096,14,44,88,5,2025Q1
3904,2086,17,43,105,7,2025Q2
3904,2106,16,44,132,7,2025Q3
3904,2106,17,45,156,8,2025Q4
3904,2129,18,46,68,4,2026Q1
3904,2144,24,46,87,10,2026Q2
3909,8109,8,216,406,3,2023Q2
3909,8109,10,205,484,6,2023Q3
3909,8134,11,212,571,6,2023Q4
3909,8151,14,215,331,7,2024Q1
3909,8170,17,218,420,10,2024Q2
3909,8228,21,216,484,14,2024Q3
3909,8232,26,218,559,19,2024Q4
3909,8268,30,210,325,15,2025Q1
3909,8310,30,205,415,15,2025Q2
3909,8290,33,194,486,19,2025Q3
3909,8307,34,186,540,19,2025Q4
3909,8335,36,192,298,8,2026Q1
3909,8323,46,196,369,19,2026Q2
3910,18612,63,291,1188,45,2023Q2
3910,18588,71,307,1405,53,2023Q3
3910,18646,82,309,1667,63,2023Q4
3910,18775,95,312,998,57,2024Q1
3910,18828,107,324,1240,70,2024Q2
3910,18796,121,312,1466,84,2024Q3
3910,18833,134,319,1718,98,2024Q4
3910,18931,149,334,952,55,2025Q1
3910,19006,166,351,1231,73,2025Q2
3910,19079,194,361,1467,99,2025Q3
3910,19125,223,369,1713,126,2025Q4
3910,19152,259,389,960,107,2026Q1
3910,19193,317,421,1180,161,2026Q2
3911,3426,13,59,205,9,2023Q2
3911,3445,15,61,239,11,2023Q3
3911,3488,18,64,275,13,2023Q4
3911,3504,22,67,157,9,2024Q1
3911,3523,24,66,204,11,2024Q2
3911,3562,27,68,247,13,2024Q3
3911,3626,29,71,291,15,2024Q4
3911,3602,29,71,168,10,2025Q1
3911,3631,30,72,214,11,2025Q2
3911,3605,35,71,253,13,2025Q3
3911,3595,38,73,299,15,2025Q4
3911,3619,43,77,164,10,2026Q1
3911,3601,51,86,200,19,2026Q2
3912,14539,37,251,987,24,2023Q2
3912,14668,41,245,1203,28,2023Q3
3912,14705,45,245,1336,30,2023Q4
3912,14787,66,245,751,34,2024Q1
3912,14889,72,242,964,40,2024Q2
3912,14991,81,256,1161,49,2024Q3
3912,15008,93,260,1336,58,2024Q4
3912,15047,104,277,743,36,2025Q1
3912,15248,118,276,971,46,2025Q2
3912,15189,131,271,1113,55,2025Q3
3912,15262,140,277,1291,63,2025Q4
3912,15295,152,303,708,41,2026Q1
3912,15250,190,340,893,76,2026Q2
3913,3554,7,67,188,5,2023Q2
3913,3608,9,62,248,7,2023Q3
3913,3651,12,60,305,10,2023Q4
3913,3661,15,61,201,7,2024Q1
3913,3683,19,63,251,10,2024Q2
3913,3662,24,67,286,15,2024Q3
3913,3649,22,61,337,15,2024Q4
3913,3661,24,62,188,8,2025Q1
3913,3648,29,66,217,12,2025Q2
3913,3665,30,68,255,13,2025Q3
3913,3684,35,70,291,17,2025Q4
3913,3686,39,75,157,14,2026Q1
3913,3727,48,88,221,22,2026Q2
3915,9008,17,175,465,9,2023Q2
3915,9084,15,167,569,7,2023Q3
3915,9158,17,168,699,9,2023Q4
3915,9196,20,168,432,8,2024Q1
3915,9372,26,173,555,14,2024Q2
3915,9368,31,181,635,19,2024Q3
3915,9383,36,175,749,23,2024Q4
3915,9382,40,172,420,19,2025Q1
3915,9372,42,172,527,22,2025Q2
3915,9394,50,174,635,28,2025Q3
3915,9429,62,179,734,36,2025Q4
3915,9477,64,181,382,17,2026Q1
3915,9539,81,196,497,31,2026Q2
3916,1181,26,22,74,13,2023Q2
3916,1156,28,22,88,15,2023Q3
3916,1174,28,22,107,17,2023Q4
3916,1156,31,23,64,14,2024Q1
3916,1166,31,21,78,14,2024Q2
3916,1164,31,21,90,15,2024Q3
3916,1172,32,25,107,16,2024Q4
3916,1187,34,27,55,6,2025Q1
3916,1184,37,30,70,8,2025Q2
3916,1178,39,30,82,10,2025Q3
3916,1187,44,33,103,15,2025Q4
3916,1185,49,35,64,8,2026Q1
3916,1190,58,41,88,17,2026Q2
3918,3842,12,75,229,8,2023Q2
3918,3881,14,72,279,10,2023Q3
3918,3900,19,68,318,15,2023Q4
3918,3896,21,63,181,9,2024Q1
3918,3892,27,65,237,15,2024Q2
3918,3917,29,68,286,17,2024Q3
3918,3894,33,66,326,20,2024Q4
3918,3899,35,64,175,13,2025Q1
3918,3895,37,64,213,15,2025Q2
3918,3914,40,67,255,18,2025Q3
3918,3920,42,70,308,21,2025Q4
3918,3927,45,73,158,10,2026Q1
3918,3955,56,88,208,20,2026Q2
3919,2756,5,67,136,2,2023Q2
3919,2787,5,66,172,2,2023Q3
3919,2792,5,67,198,2,2023Q4
3919,2810,6,67,113,1,2024Q1
3919,2854,8,64,146,3,2024Q2
3919,2872,11,68,174,7,2024Q3
3919,2871,12,68,206,8,2024Q4
3919,2902,14,72,124,7,2025Q1
3919,2882,13,70,145,8,2025Q2
3919,2875,13,71,171,8,2025Q3
3919,2904,12,74,194,7,2025Q4
3919,2918,21,74,101,9,2026Q1
3919,2948,27,77,135,15,2026Q2
3920,524,0,6,35,0,2023Q2
3920,519,0,7,34,0,2023Q3
3920,522,0,7,34,0,2023Q4
3920,513,0,7,19,0,2024Q1
3920,530,0,6,32,0,2024Q2
3920,513,0,7,45,0,2024Q3
3920,514,0,6,56,0,2024Q4
3920,500,0,4,35,0,2025Q1
3920,494,0,4,45,0,2025Q2
3920,511,0,8,54,0,2025Q3
3920,514,0,8,60,0,2025Q4
3920,503,0,8,33,0,2026Q1
3920,519,2,9,42,0,2026Q2
3922,10132,45,197,507,28,2023Q2
3922,10175,51,200,644,35,2023Q3
3922,10200,56,203,761,43,2023Q4
3922,10242,66,209,483,38,2024Q1
3922,10267,72,225,606,44,2024Q2
3922,10337,70,241,703,43,2024Q3
3922,10414,77,254,830,48,2024Q4
3922,10506,89,263,449,18,2025Q1
3922,10584,93,276,543,22,2025Q2
3922,10647,109,283,658,37,2025Q3
3922,10738,120,298,787,48,2025Q4
3922,10765,131,312,420,36,2026Q1
3922,10820,163,339,554,67,2026Q2
3923,895,6,17,49,4,2023Q2
3923,883,7,17,62,5,2023Q3
3923,887,9,17,80,7,2023Q4
3923,873,9,17,39,4,2024Q1
3923,875,9,19,49,4,2024Q2
3923,875,9,19,56,4,2024Q3
3923,880,10,19,69,4,2024Q4
3923,874,11,19,35,0,2025Q1
3923,881,12,19,45,1,2025Q2
3923,874,14,22,56,3,2025Q3
3923,881,15,24,68,4,2025Q4
3923,883,16,23,30,3,2026Q1
3923,893,17,26,41,3,2026Q2
3925,4369,21,103,264,17,2023Q2
3925,4390,24,106,314,20,2023Q3
3925,4436,32,105,381,27,2023Q4
3925,4462,40,106,225,26,2024Q1
3925,4522,45,113,283,30,2024Q2
3925,4558,49,124,333,33,2024Q3
3925,4620,52,134,393,36,2024Q4
3925,4691,52,132,223,14,2025Q1
3925,4730,54,136,274,14,2025Q2
3925,4727,64,140,331,22,2025Q3
3925,4745,66,144,383,27,2025Q4
3925,4803,78,156,214,19,2026Q1
3925,4822,93,172,277,34,2026Q2
3926,3285,31,48,199,19,2023Q2
3926,3304,34,47,237,22,2023Q3
3926,3306,39,46,275,27,2023Q4
3926,3321,41,46,156,21,2024Q1
3926,3296,47,50,188,25,2024Q2
3926,3312,52,50,232,29,2024Q3
3926,3319,58,51,273,36,2024Q4
3926,3326,65,50,142,18,2025Q1
3926,3329,73,55,193,24,2025Q2
3926,3358,79,58,250,29,2025Q3
3926,3367,83,69,296,35,2025Q4
3926,3387,93,75,186,24,2026Q1
3926,3409,111,80,232,38,2026Q2
3927,1641,24,23,100,13,2023Q2
3927,1664,27,23,122,14,2023Q3
3927,1673,29,23,144,16,2023Q4
3927,1701,34,26,101,17,2024Q1
3927,1707,37,25,128,22,2024Q2
3927,1733,41,27,148,26,2024Q3
3927,1711,47,28,172,32,2024Q4
3927,1705,50,32,89,18,2025Q1
3927,1714,53,34,105,20,2025Q2
3927,1721,56,40,135,23,2025Q3
3927,1734,59,46,166,27,2025Q4
3927,1729,69,56,91,20,2026Q1
3927,1754,83,61,122,35,2026Q2
3928,622,10,4,46,4,2023Q2
3928,614,10,4,48,4,2023Q3
3928,643,11,4,58,5,2023Q4
3928,625,12,2,34,4,2024Q1
3928,622,13,2,39,5,2024Q2
3928,635,14,2,45,7,2024Q3
3928,625,15,2,49,8,2024Q4
3928,621,18,2,28,8,2025Q1
3928,616,20,3,41,10,2025Q2
3928,618,21,5,50,10,2025Q3
3928,636,26,8,62,14,2025Q4
3928,648,32,9,45,11,2026Q1
3928,652,36,9,49,14,2026Q2
3929,1298,26,9,92,14,2023Q2
3929,1323,26,8,107,14,2023Q3
3929,1334,29,11,129,15,2023Q4
3929,1351,33,10,92,9,2024Q1
3929,1359,34,13,118,12,2024Q2
3929,1370,35,15,138,12,2024Q3
3929,1388,37,18,162,16,2024Q4
3929,1394,42,19,93,13,2025Q1
3929,1404,49,19,115,20,2025Q2
3929,1410,52,22,137,22,2025Q3
3929,1427,56,24,157,24,2025Q4
3929,1443,57,25,71,11,2026Q1
3929,1431,62,30,91,16,2026Q2
3930,14742,169,154,1101,104,2023Q2
3930,14809,202,157,1333,132,2023Q3
3930,14847,235,153,1561,163,2023Q4
3930,14837,273,156,935,145,2024Q1
3930,15000,302,165,1151,172,2024Q2
3930,15049,336,183,1361,204,2024Q3
3930,15062,361,201,1576,230,2024Q4
3930,15126,391,219,853,118,2025Q1
3930,15224,436,240,1082,159,2025Q2
3930,15164,487,263,1335,206,2025Q3
3930,15141,529,286,1544,245,2025Q4
3930,15178,585,322,880,163,2026Q1
3930,15211,688,362,1120,251,2026Q2
3931,22383,139,237,1994,82,2023Q2
3931,22614,169,245,2364,107,2023Q3
3931,22828,190,264,2782,132,2023Q4
3931,22931,229,275,1888,129,2024Q1
3931,22983,264,298,2300,162,2024Q2
3931,22929,288,319,2680,192,2024Q3
3931,23025,305,328,3032,209,2024Q4
3931,23171,328,349,1833,129,2025Q1
3931,23305,345,380,2219,147,2025Q2
3931,23259,370,423,2564,178,2025Q3
3931,23410,414,491,2956,215,2025Q4
3931,23358,471,516,1698,175,2026Q1
3931,23561,560,576,2157,255,2026Q2
3933,1382,6,16,85,5,2023Q2
3933,1387,8,16,102,7,2023Q3
3933,1403,8,18,123,7,2023Q4
3933,1409,9,19,65,4,2024Q1
3933,1427,11,19,79,6,2024Q2
3933,1412,12,19,92,7,2024Q3
3933,1417,13,20,104,8,2024Q4
3933,1414,13,21,50,4,2025Q1
3933,1422,14,23,67,5,2025Q2
3933,1402,14,20,82,6,2025Q3
3933,1401,14,21,92,6,2025Q4
3933,1407,14,23,45,3,2026Q1
3933,1408,17,29,61,6,2026Q2
3934,15409,133,160,1110,84,2023Q2
3934,15492,158,165,1340,108,2023Q3
3934,15558,185,167,1591,135,2023Q4
3934,15691,218,173,990,114,2024Q1
3934,15701,244,185,1265,141,2024Q2
3934,15804,265,202,1494,166,2024Q3
3934,15854,284,219,1720,187,2024Q4
3934,15899,305,239,983,103,2025Q1
3934,15921,321,263,1231,124,2025Q2
3934,15916,340,282,1444,148,2025Q3
3934,15942,369,308,1713,183,2025Q4
3934,16045,411,350,915,123,2026Q1
3934,16191,505,407,1216,207,2026Q2
3936,12077,80,184,753,47,2023Q2
3936,12146,91,179,906,58,2023Q3
3936,12221,107,181,1077,71,2023Q4
3936,12261,122,180,661,56,2024Q1
3936,12367,130,187,803,62,2024Q2
3936,12398,139,190,979,72,2024Q3
3936,12468,152,190,1151,84,2024Q4
3936,12502,167,198,640,39,2025Q1
3936,12676,184,206,792,50,2025Q2
3936,12674,196,221,945,65,2025Q3
3936,12694,219,241,1118,87,2025Q4
3936,12720,251,265,626,73,2026Q1
3936,12848,306,297,829,126,2026Q2
3937,1687,30,26,119,22,2023Q2
3937,1698,39,26,139,29,2023Q3
3937,1699,45,26,161,36,2023Q4
3937,1700,46,28,100,22,2024Q1
3937,1714,45,32,119,23,2024Q2
3937,1712,51,37,145,28,2024Q3
3937,1718,54,37,163,30,2024Q4
3937,1727,56,38,88,8,2025Q1
3937,1749,58,41,113,10,2025Q2
3937,1755,60,44,134,14,2025Q3
3937,1785,66,46,159,18,2025Q4
3937,1788,69,49,91,16,2026Q1
3937,1786,73,54,108,20,2026Q2
3938,3165,23,43,159,12,2023Q2
3938,3128,23,43,192,13,2023Q3
3938,3138,23,42,218,14,2023Q4
3938,3182,28,43,149,12,2024Q1
3938,3181,33,43,198,16,2024Q2
3938,3218,35,44,234,18,2024Q3
3938,3237,42,46,264,24,2024Q4
3938,3251,45,48,143,14,2025Q1
3938,3259,45,54,183,15,2025Q2
3938,3266,47,55,225,15,2025Q3
3938,3257,50,60,262,18,2025Q4
3938,3257,58,64,168,13,2026Q1
3938,3256,78,72,211,32,2026Q2
3939,13876,74,261,742,42,2023Q2
3939,13841,90,266,899,56,2023Q3
3939,13980,107,269,1085,74,2023Q4
3939,14029,114,257,679,57,2024Q1
3939,14162,121,258,885,67,2024Q2
3939,14211,135,254,1067,78,2024Q3
3939,14390,145,268,1261,86,2024Q4
3939,14399,143,277,739,29,2025Q1
3939,14426,155,289,911,44,2025Q2
3939,14499,175,309,1066,61,2025Q3
3939,14538,198,324,1254,83,2025Q4
3939,14635,222,336,665,81,2026Q1
3939,14737,275,371,875,130,2026Q2
3940,3977,7,71,206,5,2023Q2
3940,3958,7,71,240,5,2023Q3
3940,3971,10,70,280,8,2023Q4
3940,3936,11,70,145,7,2024Q1
3940,3949,13,68,185,8,2024Q2
3940,3978,13,68,231,8,2024Q3
3940,4011,16,69,265,11,2024Q4
3940,4038,18,69,148,8,2025Q1
3940,4028,22,70,196,11,2025Q2
3940,4056,29,71,237,17,2025Q3
3940,4076,31,70,281,20,2025Q4
3940,4123,32,72,165,13,2026Q1
3940,4120,36,85,202,19,2026Q2
