state,lga_name,month,bev_exact,bev_supp,phev_exact,phev_supp,other_exact,other_supp
NSW,Blayney,2026-03,0,0,0,0,0,17
NSW,Blayney,2026-04,0,1,0,1,0,17
NSW,Blayney,2026-05,0,4,0,0,0,16
NSW,Blayney,2026-06,0,4,0,2,0,21
NSW,Blayney,2026-07,0,0,0,1,0,21
NSW,Blayney,2026-08,0,3,0,2,0,12
NSW,Blue Mountains,2023-01,0,11,0,0,0,132
NSW,Blue Mountains,2023-02,0,15,0,1,0,103
NSW,Blue Mountains,2023-03,0,1,0,0,0,15
NSW,Blue Mountains,2023-04,0,1,0,0,0,46
NSW,Blue Mountains,2023-05,0,15,0,2,0,153
NSW,Blue Mountains,2023-06,0,16,0,0,0,159
NSW,Blue Mountains,2023-07,0,17,0,1,0,119
NSW,Blue Mountains,2023-08,0,16,0,2,0,177
NSW,Blue Mountains,2023-09,0,28,0,2,0,160
NSW,Blue Mountains,2023-10,0,14,0,1,0,150
NSW,Blue Mountains,2023-11,0,25,0,7,0,137
NSW,Blue Mountains,2023-12,0,20,0,1,0,114
NSW,Blue Mountains,2024-01,0,19,0,4,0,143
NSW,Blue Mountains,2024-02,0,2,0,0,0,23
NSW,Blue Mountains,2024-03,0,3,0,0,0,29
NSW,Blue Mountains,2024-04,0,7,0,0,0,115
NSW,Blue Mountains,2024-05,0,12,0,2,0,110
NSW,Blue Mountains,2024-06,0,25,0,5,0,171
NSW,Blue Mountains,2024-07,0,16,0,2,0,144
NSW,Blue Mountains,2024-08,0,15,0,4,0,145
NSW,Blue Mountains,2024-09,0,18,0,4,0,153
NSW,Blue Mountains,2024-10,0,17,0,6,0,145
NSW,Blue Mountains,2024-11,0,24,0,7,0,139
NSW,Blue Mountains,2024-12,0,19,0,4,0,131
NSW,Blue Mountains,2025-01,0,6,0,1,0,135
NSW,Blue Mountains,2025-02,0,14,0,8,0,151
NSW,Blue Mountains,2025-03,0,18,0,12,0,128
NSW,Blue Mountains,2025-04,0,16,0,0,0,137
NSW,Blue Mountains,2025-05,0,22,0,2,0,151
NSW,Blue Mountains,2025-06,0,27,0,4,0,156
NSW,Blue Mountains,2025-07,0,22,0,1,0,158
NSW,Blue Mountains,2025-08,0,28,0,4,0,134
NSW,Blue Mountains,2025-09,0,29,0,3,0,143
NSW,Blue Mountains,2025-10,0,18,0,1,0,159
NSW,Blue Mountains,2025-11,0,33,0,3,0,142
NSW,Blue Mountains,2025-12,0,27,0,5,0,146
NSW,Blue Mountains,2026-01,0,11,0,3,0,133
NSW,Blue Mountains,2026-02,0,39,0,8,0,118
NSW,Blue Mountains,2026-03,0,38,0,11,0,132
NSW,Blue Mountains,2026-04,0,52,0,9,0,123
NSW,Blue Mountains,2026-05,0,66,0,13,0,137
NSW,Blue Mountains,2026-06,0,89,0,18,0,152
NSW,Blue Mountains,2026-07,0,72,0,13,0,126
NSW,Blue Mountains,2026-08,0,52,0,14,0,102
NSW,Bogan,2023-01,0,0,0,0,0,7
NSW,Bogan,2023-02,0,0,0,0,0,10
NSW,Bogan,2023-03,0,0,0,0,0,2
NSW,Bogan,2023-04,0,0,0,0,0,3
NSW,Bogan,2023-05,0,0,0,0,0,13
NSW,Bogan,2023-06,0,0,0,0,0,32
NSW,Bogan,2023-07,0,0,0,0,0,13
NSW,Bogan,2023-08,0,0,0,0,0,19
NSW,Bogan,2023-09,0,0,0,0,0,21
NSW,Bogan,2023-10,0,0,0,1,0,15
NSW,Bogan,2023-11,0,0,0,0,0,9
NSW,Bogan,2023-12,0,0,0,0,0,16
NSW,Bogan,2024-01,0,0,0,0,0,11
NSW,Bogan,2024-02,0,0,0,0,0,2
NSW,Bogan,2024-03,0,0,0,0,0,2
NSW,Bogan,2024-04,0,0,0,0,0,13
NSW,Bogan,2024-05,0,1,0,0,0,11
NSW,Bogan,2024-06,0,0,0,0,0,13
NSW,Bogan,2024-07,0,0,0,0,0,19
NSW,Bogan,2024-08,0,0,0,0,0,12
NSW,Bogan,2024-09,0,0,0,0,0,13
NSW,Bogan,2024-10,0,1,0,1,0,11
NSW,Bogan,2024-11,0,0,0,0,0,15
NSW,Bogan,2024-12,0,0,0,0,0,21
NSW,Bogan,2025-01,0,0,0,0,0,13
NSW,Bogan,2025-02,0,0,0,0,0,12
NSW,Bogan,2025-03,0,0,0,0,0,13
NSW,Bogan,2025-04,0,0,0,0,0,9
NSW,Bogan,2025-05,0,0,0,0,0,18
NSW,Bogan,2025-06,0,0,0,0,0,25
NSW,Bogan,2025-07,0,1,0,0,0,16
NSW,Bogan,2025-08,0,0,0,0,0,17
NSW,Bogan,2025-09,0,0,0,0,0,9
NSW,Bogan,2025-10,0,0,0,0,0,13
NSW,Bogan,2025-11,0,0,0,0,0,12
NSW,Bogan,2025-12,0,0,0,0,0,9
NSW,Bogan,2026-01,0,0,0,0,0,14
NSW,Bogan,2026-02,0,0,0,0,0,9
NSW,Bogan,2026-03,0,1,0,0,0,14
NSW,Bogan,2026-04,0,1,0,0,0,16
NSW,Bogan,2026-05,0,0,0,1,0,22
NSW,Bogan,2026-06,0,0,0,0,0,22
NSW,Bogan,2026-07,0,0,0,1,0,21
NSW,Bogan,2026-08,0,1,0,0,0,12
NSW,Bourke,2023-01,0,0,0,0,0,8
NSW,Bourke,2023-02,0,0,0,0,0,3
NSW,Bourke,2023-03,0,0,0,0,0,1
NSW,Bourke,2023-04,0,0,0,0,0,3
NSW,Bourke,2023-05,0,0,0,0,0,7
NSW,Bourke,2023-06,0,0,0,0,0,10
NSW,Bourke,2023-07,0,0,0,0,0,7
NSW,Bourke,2023-08,0,0,0,0,0,7
NSW,Bourke,2023-09,0,0,0,0,0,10
NSW,Bourke,2023-10,0,0,0,0,0,4
NSW,Bourke,2023-11,0,0,0,0,0,3
NSW,Bourke,2023-12,0,0,0,0,0,4
NSW,Bourke,2024-01,0,0,0,0,0,6
NSW,Bourke,2024-02,0,0,0,0,0,1
NSW,Bourke,2024-03,0,0,0,0,0,1
NSW,Bourke,2024-04,0,0,0,0,0,6
NSW,Bourke,2024-05,0,0,0,0,0,3
NSW,Bourke,2024-06,0,0,0,0,0,5
NSW,Bourke,2024-07,0,0,0,0,0,1
NSW,Bourke,2024-08,0,0,0,0,0,3
NSW,Bourke,2024-09,0,0,0,0,0,5
NSW,Bourke,2024-10,0,0,0,0,0,5
NSW,Bourke,2024-11,0,0,0,0,0,4
NSW,Bourke,2024-12,0,0,0,0,0,5
NSW,Bourke,2025-01,0,0,0,0,0,9
NSW,Bourke,2025-02,0,0,0,0,0,4
NSW,Bourke,2025-03,0,0,0,0,0,3
NSW,Bourke,2025-04,0,0,0,0,0,5
NSW,Bourke,2025-05,0,0,0,0,0,4
NSW,Bourke,2025-06,0,0,0,0,0,9
NSW,Bourke,2025-07,0,0,0,0,0,5
NSW,Bourke,2025-08,0,0,0,0,0,7
NSW,Bourke,2025-09,0,0,0,0,0,6
NSW,Bourke,2025-10,0,0,0,0,0,4
NSW,Bourke,2025-11,0,0,0,0,0,5
NSW,Bourke,2025-12,0,0,0,0,0,10
NSW,Bourke,2026-01,0,0,0,0,0,5
NSW,Bourke,2026-02,0,0,0,0,0,9
NSW,Bourke,2026-03,0,0,0,0,0,7
NSW,Bourke,2026-04,0,0,0,0,0,8
NSW,Bourke,2026-05,0,1,0,0,0,4
NSW,Bourke,2026-06,0,0,0,0,0,10
NSW,Bourke,2026-07,0,0,0,0,0,5
NSW,Bourke,2026-08,0,0,0,0,0,5
NSW,Brewarrina,2023-01,0,0,0,0,0,4
NSW,Brewarrina,2023-03,0,0,0,0,0,1
NSW,Brewarrina,2023-04,0,0,0,0,0,1
NSW,Brewarrina,2023-05,0,0,0,0,0,2
NSW,Brewarrina,2023-06,0,0,0,0,0,5
NSW,Brewarrina,2023-07,0,0,0,0,0,2
NSW,Brewarrina,2023-08,0,0,0,0,0,2
NSW,Brewarrina,2023-09,0,0,0,0,0,6
NSW,Brewarrina,2023-10,0,0,0,0,0,2
NSW,Brewarrina,2023-11,0,0,0,0,0,4
NSW,Brewarrina,2023-12,0,0,0,0,0,4
NSW,Brewarrina,2024-01,0,0,0,0,0,4
NSW,Brewarrina,2024-02,0,0,0,0,0,1
NSW,Brewarrina,2024-04,0,0,0,0,0,5
NSW,Brewarrina,2024-05,0,0,0,0,0,3
NSW,Brewarrina,2024-06,0,0,0,0,0,3
NSW,Brewarrina,2024-07,0,0,0,0,0,2
NSW,Brewarrina,2024-08,0,0,0,0,0,4
NSW,Brewarrina,2024-09,0,0,0,0,0,4
NSW,Brewarrina,2024-10,0,0,0,0,0,1
NSW,Brewarrina,2024-11,0,0,0,0,0,2
NSW,Brewarrina,2024-12,0,0,0,0,0,2
NSW,Brewarrina,2025-01,0,0,0,0,0,2
NSW,Brewarrina,2025-02,0,0,0,0,0,2
NSW,Brewarrina,2025-03,0,0,0,0,0,1
NSW,Brewarrina,2025-04,0,0,0,0,0,5
NSW,Brewarrina,2025-05,0,0,0,0,0,3
NSW,Brewarrina,2025-06,0,0,0,0,0,3
NSW,Brewarrina,2025-07,0,0,0,0,0,6
NSW,Brewarrina,2025-08,0,0,0,0,0,4
NSW,Brewarrina,2025-09,0,0,0,0,0,2
NSW,Brewarrina,2025-10,0,0,0,0,0,3
NSW,Brewarrina,2025-11,0,0,0,0,0,3
NSW,Brewarrina,2025-12,0,0,0,0,0,3
NSW,Brewarrina,2026-01,0,0,0,0,0,4
NSW,Brewarrina,2026-02,0,0,0,0,0,3
NSW,Brewarrina,2026-03,0,0,0,0,0,2
NSW,Brewarrina,2026-04,0,0,0,0,0,3
NSW,Brewarrina,2026-05,0,0,0,0,0,2
NSW,Brewarrina,2026-06,0,0,0,0,0,2
NSW,Brewarrina,2026-07,0,0,0,0,0,7
NSW,Brewarrina,2026-08,0,0,0,0,0,5
NSW,Broken Hill,2023-01,0,0,0,0,0,37
NSW,Broken Hill,2023-02,0,0,0,0,0,18
NSW,Broken Hill,2023-03,0,0,0,0,0,4
NSW,Broken Hill,2023-04,0,1,0,0,0,10
NSW,Broken Hill,2023-05,0,0,0,0,0,36
NSW,Broken Hill,2023-06,0,0,0,0,0,30
NSW,Broken Hill,2023-07,0,0,0,0,0,33
NSW,Broken Hill,2023-08,0,0,0,0,0,46
NSW,Broken Hill,2023-09,0,1,0,0,0,43
NSW,Broken Hill,2023-10,0,0,0,0,0,40
NSW,Broken Hill,2023-11,0,0,0,0,0,56
NSW,Broken Hill,2023-12,0,0,0,0,0,47
NSW,Broken Hill,2024-01,0,0,0,0,0,32
NSW,Broken Hill,2024-02,0,0,0,0,0,6
NSW,Broken Hill,2024-03,0,0,0,0,0,8
NSW,Broken Hill,2024-04,0,0,0,0,0,41
NSW,Broken Hill,2024-05,0,1,0,0,0,32
NSW,Broken Hill,2024-06,0,0,0,0,0,40
NSW,Broken Hill,2024-07,0,0,0,0,0,37
NSW,Broken Hill,2024-08,0,0,0,0,0,52
NSW,Broken Hill,2024-09,0,0,0,0,0,26
NSW,Broken Hill,2024-10,0,0,0,0,0,32
NSW,Broken Hill,2024-11,0,0,0,0,0,38
NSW,Broken Hill,2024-12,0,0,0,0,0,33
NSW,Broken Hill,2025-01,0,0,0,0,0,36
NSW,Broken Hill,2025-02,0,0,0,0,0,39
NSW,Broken Hill,2025-03,0,1,0,0,0,44
NSW,Broken Hill,2025-04,0,0,0,0,0,33
NSW,Broken Hill,2025-05,0,0,0,0,0,34
NSW,Broken Hill,2025-06,0,0,0,0,0,32
NSW,Broken Hill,2025-07,0,0,0,1,0,37
NSW,Broken Hill,2025-08,0,1,0,0,0,28
NSW,Broken Hill,2025-09,0,0,0,0,0,34
NSW,Broken Hill,2025-10,0,0,0,0,0,37
NSW,Broken Hill,2025-11,0,0,0,0,0,30
NSW,Broken Hill,2025-12,0,0,0,0,0,30
NSW,Broken Hill,2026-01,0,0,0,0,0,28
NSW,Broken Hill,2026-02,0,0,0,0,0,25
NSW,Broken Hill,2026-03,0,1,0,0,0,28
NSW,Broken Hill,2026-04,0,0,0,0,0,23
NSW,Broken Hill,2026-05,0,0,0,1,0,23
NSW,Broken Hill,2026-06,0,0,0,0,0,37
NSW,Broken Hill,2026-07,0,2,0,2,0,26
NSW,Broken Hill,2026-08,0,2,0,2,0,23
NSW,Burwood,2023-01,0,13,0,0,0,125
NSW,Burwood,2023-02,0,12,0,1,0,89
NSW,Burwood,2023-03,0,2,0,0,0,10
NSW,Burwood,2023-04,0,2,0,0,0,39
NSW,Burwood,2023-05,0,21,0,1,0,126
NSW,Burwood,2023-06,0,23,0,1,0,154
NSW,Burwood,2023-07,0,11,0,1,0,146
NSW,Burwood,2023-08,0,16,0,6,0,169
NSW,Burwood,2023-09,0,22,0,2,0,149
NSW,Burwood,2023-10,0,11,0,1,0,117
NSW,Burwood,2023-11,0,15,0,2,0,120
NSW,Burwood,2023-12,0,13,0,2,0,75
NSW,Burwood,2024-01,0,12,0,0,0,99
NSW,Burwood,2024-02,0,0,0,0,0,8
NSW,Burwood,2024-03,0,3,0,1,0,19
NSW,Burwood,2024-04,0,10,0,0,0,89
NSW,Burwood,2024-05,0,7,0,2,0,95
NSW,Burwood,2024-06,0,21,0,3,0,135
NSW,Burwood,2024-07,0,8,0,4,0,145
NSW,Burwood,2024-08,0,10,0,3,0,122
NSW,Burwood,2024-09,0,11,0,5,0,112
NSW,Burwood,2024-10,0,7,0,3,0,99
NSW,Burwood,2024-11,0,15,0,4,0,88
NSW,Burwood,2024-12,0,8,0,3,0,82
NSW,Burwood,2025-01,0,8,0,0,0,93
NSW,Burwood,2025-02,0,6,0,6,0,90
NSW,Burwood,2025-03,0,11,0,8,0,101
NSW,Burwood,2025-04,0,7,0,1,0,88
NSW,Burwood,2025-05,0,28,0,2,0,124
NSW,Burwood,2025-06,0,22,0,5,0,121
NSW,Burwood,2025-07,0,16,0,6,0,107
NSW,Burwood,2025-08,0,21,0,7,0,90
NSW,Burwood,2025-09,0,25,0,4,0,82
NSW,Burwood,2025-10,0,17,0,9,0,99
NSW,Burwood,2025-11,0,15,0,4,0,88
NSW,Burwood,2025-12,0,18,0,6,0,95
NSW,Burwood,2026-01,0,17,0,7,0,76
NSW,Burwood,2026-02,0,21,0,7,0,80
NSW,Burwood,2026-03,0,23,0,13,0,96
NSW,Burwood,2026-04,0,16,0,13,0,60
NSW,Burwood,2026-05,0,34,0,13,0,70
NSW,Burwood,2026-06,0,37,0,14,0,117
NSW,Burwood,2026-07,0,38,0,18,0,71
NSW,Burwood,2026-08,0,44,0,10,0,56
NSW,Byron,2023-01,0,8,0,1,0,44
NSW,Byron,2023-02,0,7,0,0,0,47
NSW,Byron,2023-03,0,0,0,0,0,8
NSW,Byron,2023-04,0,1,0,0,0,8
NSW,Byron,2023-05,0,7,0,0,0,56
NSW,Byron,2023-06,0,6,0,0,0,68
NSW,Byron,2023-07,0,14,0,0,0,53
NSW,Byron,2023-08,0,11,0,3,0,64
NSW,Byron,2023-09,0,13,0,2,0,60
NSW,Byron,2023-10,0,7,0,0,0,44
NSW,Byron,2023-11,0,12,0,0,0,57
NSW,Byron,2023-12,0,14,0,1,0,42
NSW,Byron,2024-01,0,5,0,0,0,53
NSW,Byron,2024-02,0,0,0,0,0,4
NSW,Byron,2024-03,0,2,0,1,0,9
NSW,Byron,2024-04,0,0,0,1,0,49
NSW,Byron,2024-05,0,7,0,1,0,40
NSW,Byron,2024-06,0,10,0,2,0,52
NSW,Byron,2024-07,0,7,0,1,0,53
NSW,Byron,2024-08,0,0,0,1,0,45
NSW,Byron,2024-09,0,5,0,0,0,54
NSW,Byron,2024-10,0,9,0,0,0,65
NSW,Byron,2024-11,0,8,0,1,0,53
NSW,Byron,2024-12,0,6,0,1,0,44
NSW,Byron,2025-01,0,4,0,2,0,34
NSW,Byron,2025-02,0,5,0,4,0,63
NSW,Byron,2025-03,0,9,0,3,0,45
NSW,Byron,2025-04,0,3,0,2,0,39
NSW,Byron,2025-05,0,11,0,3,0,46
NSW,Byron,2025-06,0,10,0,5,0,69
NSW,Byron,2025-07,0,6,0,3,0,44
NSW,Byron,2025-08,0,2,0,0,0,58
NSW,Byron,2025-09,0,9,0,3,0,49
NSW,Byron,2025-10,0,5,0,3,0,50
NSW,Byron,2025-11,0,9,0,6,0,40
NSW,Byron,2025-12,0,9,0,3,0,56
NSW,Byron,2026-01,0,5,0,2,0,40
NSW,Byron,2026-02,0,12,0,4,0,35
NSW,Byron,2026-03,0,16,0,6,0,45
NSW,Byron,2026-04,0,12,0,9,0,40
NSW,Byron,2026-05,0,30,0,8,0,32
NSW,Byron,2026-06,0,33,0,7,0,58
NSW,Byron,2026-07,0,25,0,13,0,43
NSW,Byron,2026-08,0,10,0,5,0,33
NSW,Cabonne,2023-01,0,5,0,2,0,121
NSW,Cabonne,2023-02,0,5,0,0,0,125
NSW,Cabonne,2023-03,0,0,0,0,0,22
NSW,Cabonne,2023-04,0,2,0,0,0,69
NSW,Cabonne,2023-05,0,8,0,1,0,247
NSW,Cabonne,2023-06,0,7,0,1,0,276
NSW,Cabonne,2023-07,0,4,0,0,0,228
NSW,Cabonne,2023-08,0,4,0,3,0,307
NSW,Cabonne,2023-09,0,12,0,3,0,289
NSW,Cabonne,2023-10,0,6,0,1,0,297
NSW,Cabonne,2023-11,0,14,0,5,0,283
NSW,Cabonne,2023-12,0,5,0,1,0,232
NSW,Cabonne,2024-01,0,5,0,1,0,253
NSW,Cabonne,2024-02,0,1,0,0,0,29
NSW,Cabonne,2024-03,0,0,0,0,0,62
NSW,Cabonne,2024-04,0,4,0,1,0,189
NSW,Cabonne,2024-05,0,4,0,3,0,187
NSW,Cabonne,2024-06,0,7,0,3,0,251
NSW,Cabonne,2024-07,0,4,0,3,0,246
NSW,Cabonne,2024-08,0,7,0,2,0,208
NSW,Cabonne,2024-09,0,2,0,2,0,233
NSW,Cabonne,2024-10,0,10,0,4,0,248
NSW,Cabonne,2024-11,0,9,0,6,0,268
NSW,Cabonne,2024-12,0,4,0,1,0,219
NSW,Cabonne,2025-01,0,3,0,4,0,232
NSW,Cabonne,2025-02,0,3,0,2,0,228
NSW,Cabonne,2025-03,0,4,0,7,0,255
NSW,Cabonne,2025-04,0,4,0,1,0,196
NSW,Cabonne,2025-05,0,3,0,2,0,282
NSW,Cabonne,2025-06,0,6,0,1,0,259
NSW,Cabonne,2025-07,0,1,0,2,0,242
NSW,Cabonne,2025-08,0,5,0,3,0,248
NSW,Cabonne,2025-09,0,8,0,3,0,246
NSW,Cabonne,2025-10,0,3,0,10,0,237
NSW,Cabonne,2025-11,0,8,0,5,0,211
NSW,Cabonne,2025-12,0,14,0,3,0,206
NSW,Cabonne,2026-01,0,5,0,6,0,207
NSW,Cabonne,2026-02,0,6,0,4,0,216
NSW,Cabonne,2026-03,0,19,0,3,0,248
NSW,Cabonne,2026-04,0,21,0,12,0,194
NSW,Cabonne,2026-05,0,18,0,9,0,221
NSW,Cabonne,2026-06,0,31,0,17,0,251
NSW,Cabonne,2026-07,0,29,0,23,0,226
NSW,Cabonne,2026-08,0,29,0,13,0,206
NSW,Camden,2023-01,0,24,0,3,0,346
NSW,Camden,2023-02,0,25,0,3,0,248
NSW,Camden,2023-03,0,2,0,0,0,38
NSW,Camden,2023-04,0,1,0,1,0,86
NSW,Camden,2023-05,0,19,0,0,0,341
NSW,Camden,2023-06,0,20,0,2,0,379
NSW,Camden,2023-07,0,23,0,4,0,382
NSW,Camden,2023-08,0,21,0,4,0,427
NSW,Camden,2023-09,0,40,0,6,0,419
NSW,Camden,2023-10,0,11,0,1,0,414
NSW,Camden,2023-11,0,20,0,5,0,389
NSW,Camden,2023-12,0,14,0,1,0,285
NSW,Camden,2024-01,0,16,0,3,0,319
NSW,Camden,2024-02,0,2,0,0,0,29
NSW,Camden,2024-03,0,5,0,2,0,84
NSW,Camden,2024-04,0,15,0,0,0,303
NSW,Camden,2024-05,0,19,0,1,0,236
NSW,Camden,2024-06,0,33,0,5,0,394
NSW,Camden,2024-07,0,23,0,11,0,358
NSW,Camden,2024-08,0,20,0,7,0,338
NSW,Camden,2024-09,0,22,0,8,6,346
NSW,Camden,2024-10,0,16,0,8,0,345
NSW,Camden,2024-11,0,30,0,5,0,309
NSW,Camden,2024-12,0,28,0,2,0,300
NSW,Camden,2025-01,0,10,0,2,0,322
NSW,Camden,2025-02,0,13,0,16,0,358
NSW,Camden,2025-03,0,24,0,15,0,362
NSW,Camden,2025-04,0,15,0,4,0,323
NSW,Camden,2025-05,0,39,0,7,0,382
NSW,Camden,2025-06,0,57,0,14,0,428
NSW,Camden,2025-07,0,28,0,12,0,352
NSW,Camden,2025-08,0,42,0,2,0,340
NSW,Camden,2025-09,0,45,0,13,0,366
NSW,Camden,2025-10,0,29,0,2,0,381
NSW,Camden,2025-11,0,31,0,11,0,356
NSW,Camden,2025-12,0,33,0,10,0,342
NSW,Camden,2026-01,0,26,0,6,0,319
NSW,Camden,2026-02,0,48,0,14,0,296
NSW,Camden,2026-03,0,53,0,11,0,361
NSW,Camden,2026-04,0,58,0,23,0,291
NSW,Camden,2026-05,0,84,0,21,0,319
NSW,Camden,2026-06,0,101,0,36,0,401
NSW,Camden,2026-07,0,76,0,37,0,296
NSW,Camden,2026-08,0,84,0,36,0,231
NSW,Campbelltown,2023-01,0,25,0,0,0,314
NSW,Campbelltown,2023-02,0,36,0,0,0,296
NSW,Campbelltown,2023-03,0,4,0,0,0,44
NSW,Campbelltown,2023-04,0,1,0,0,0,94
NSW,Campbelltown,2023-05,0,25,0,0,0,315
NSW,Campbelltown,2023-06,0,29,0,2,0,368
NSW,Campbelltown,2023-07,0,36,0,2,0,351
NSW,Campbelltown,2023-08,0,25,0,5,0,388
NSW,Campbelltown,2023-09,0,34,0,6,0,399
NSW,Campbelltown,2023-10,0,13,0,1,0,383
NSW,Campbelltown,2023-11,0,28,0,7,0,356
NSW,Campbelltown,2023-12,0,28,0,1,0,247
NSW,Campbelltown,2024-01,0,14,0,1,0,332
NSW,Campbelltown,2024-02,0,5,0,0,0,40
NSW,Campbelltown,2024-03,0,8,0,0,0,82
NSW,Campbelltown,2024-04,0,16,0,3,0,274
NSW,Campbelltown,2024-05,0,10,0,3,0,251
NSW,Campbelltown,2024-06,0,26,0,6,0,380
NSW,Campbelltown,2024-07,0,23,0,7,0,351
NSW,Campbelltown,2024-08,0,22,0,5,0,336
NSW,Campbelltown,2024-09,0,23,0,7,0,311
NSW,Campbelltown,2024-10,0,13,0,9,0,324
NSW,Campbelltown,2024-11,0,25,0,11,0,325
NSW,Campbelltown,2024-12,0,18,0,7,0,288
NSW,Campbelltown,2025-01,0,12,0,3,0,323
NSW,Campbelltown,2025-02,0,20,0,14,0,334
NSW,Campbelltown,2025-03,0,28,0,19,0,337
NSW,Campbelltown,2025-04,0,15,0,6,0,289
NSW,Campbelltown,2025-05,0,35,0,5,0,374
NSW,Campbelltown,2025-06,0,46,0,9,0,417
NSW,Campbelltown,2025-07,0,24,0,12,0,353
NSW,Campbelltown,2025-08,0,28,0,5,0,342
NSW,Campbelltown,2025-09,0,38,0,11,0,361
NSW,Campbelltown,2025-10,0,23,0,5,0,361
NSW,Campbelltown,2025-11,0,28,0,6,0,319
NSW,Campbelltown,2025-12,0,34,0,18,0,318
NSW,Campbelltown,2026-01,0,25,0,6,0,312
NSW,Campbelltown,2026-02,0,41,0,10,0,310
NSW,Campbelltown,2026-03,0,42,0,16,0,364
NSW,Campbelltown,2026-04,0,54,0,20,0,293
NSW,Campbelltown,2026-05,0,76,0,20,0,313
NSW,Campbelltown,2026-06,7,98,0,35,0,395
NSW,Campbelltown,2026-07,0,66,0,35,0,316
NSW,Campbelltown,2026-08,0,75,0,34,0,245
NSW,Canada Bay,2023-01,0,23,0,1,0,204
NSW,Canada Bay,2023-02,0,31,0,0,0,163
NSW,Canada Bay,2023-03,0,4,0,0,0,27
NSW,Canada Bay,2023-04,0,9,0,1,0,84
NSW,Canada Bay,2023-05,0,35,0,1,0,274
NSW,Canada Bay,2023-06,0,42,0,0,0,301
NSW,Canada Bay,2023-07,0,30,0,1,0,281
NSW,Canada Bay,2023-08,0,34,0,5,0,312
NSW,Canada Bay,2023-09,0,48,0,5,0,315
NSW,Canada Bay,2023-10,0,23,0,1,0,300
NSW,Canada Bay,2023-11,0,43,0,7,0,246
NSW,Canada Bay,2023-12,0,31,0,2,0,178
NSW,Canada Bay,2024-01,0,30,0,1,0,208
NSW,Canada Bay,2024-02,0,6,0,0,0,23
NSW,Canada Bay,2024-03,0,8,0,0,0,58
NSW,Canada Bay,2024-04,0,23,0,2,0,188
NSW,Canada Bay,2024-05,0,20,0,1,0,202
NSW,Canada Bay,2024-06,0,38,0,5,0,303
NSW,Canada Bay,2024-07,0,27,0,7,0,263
NSW,Canada Bay,2024-08,0,18,0,7,0,246
NSW,Canada Bay,2024-09,0,24,0,9,0,231
NSW,Canada Bay,2024-10,0,17,0,11,0,226
NSW,Canada Bay,2024-11,0,26,0,8,0,222
NSW,Canada Bay,2024-12,0,35,0,12,0,221
NSW,Canada Bay,2025-01,0,9,0,4,0,205
NSW,Canada Bay,2025-02,0,24,0,19,0,220
NSW,Canada Bay,2025-03,0,31,0,15,0,214
NSW,Canada Bay,2025-04,0,20,0,6,0,191
NSW,Canada Bay,2025-05,0,44,0,6,0,242
NSW,Canada Bay,2025-06,0,54,0,10,0,278
NSW,Canada Bay,2025-07,0,28,0,9,0,256
NSW,Canada Bay,2025-08,0,38,0,6,0,220
NSW,Canada Bay,2025-09,0,61,0,7,0,227
NSW,Canada Bay,2025-10,0,26,0,21,0,207
NSW,Canada Bay,2025-11,0,40,0,7,0,178
NSW,Canada Bay,2025-12,0,35,0,11,0,222
NSW,Canada Bay,2026-01,0,28,0,10,0,209
NSW,Canada Bay,2026-02,0,47,0,17,0,182
NSW,Canada Bay,2026-03,0,53,0,19,0,204
NSW,Canada Bay,2026-04,0,55,0,14,0,179
NSW,Canada Bay,2026-05,0,69,0,28,0,183
NSW,Canada Bay,2026-06,0,88,0,20,0,249
NSW,Canada Bay,2026-07,0,75,0,32,0,174
NSW,Canada Bay,2026-08,0,89,0,27,0,130
NSW,Canterbury-Bankstown,2023-01,0,29,0,0,0,539
NSW,Canterbury-Bankstown,2023-02,0,28,0,2,0,431
NSW,Canterbury-Bankstown,2023-03,0,9,0,0,0,65
NSW,Canterbury-Bankstown,2023-04,0,6,0,0,0,179
NSW,Canterbury-Bankstown,2023-05,0,48,0,0,0,521
NSW,Canterbury-Bankstown,2023-06,0,49,0,2,6,605
NSW,Canterbury-Bankstown,2023-07,0,46,0,3,0,555
NSW,Canterbury-Bankstown,2023-08,0,35,0,11,9,634
NSW,Canterbury-Bankstown,2023-09,0,47,0,6,8,623
NSW,Canterbury-Bankstown,2023-10,0,39,0,4,0,593
NSW,Canterbury-Bankstown,2023-11,0,53,0,9,7,548
NSW,Canterbury-Bankstown,2023-12,0,42,0,3,0,424
NSW,Canterbury-Bankstown,2024-01,0,43,0,3,0,545
NSW,Canterbury-Bankstown,2024-02,0,4,0,0,0,62
NSW,Canterbury-Bankstown,2024-03,0,19,0,2,0,120
NSW,Canterbury-Bankstown,2024-04,0,21,0,3,0,421
NSW,Canterbury-Bankstown,2024-05,0,28,0,1,0,400
NSW,Canterbury-Bankstown,2024-06,0,41,0,11,0,589
NSW,Canterbury-Bankstown,2024-07,0,46,0,16,0,485
NSW,Canterbury-Bankstown,2024-08,0,27,0,19,0,516
NSW,Canterbury-Bankstown,2024-09,0,41,0,25,0,517
NSW,Canterbury-Bankstown,2024-10,0,28,0,9,0,472
NSW,Canterbury-Bankstown,2024-11,0,50,0,18,0,488
NSW,Canterbury-Bankstown,2024-12,0,35,0,12,0,473
NSW,Canterbury-Bankstown,2025-01,0,10,0,13,0,448
